meta_id,question_id,estimate_id,estimate,std.error,z_stat,dv,iv,n,overall_effect,question,sample,sample_size,study_id,study_journal,study_year,subfield,subset 
TriWen2020,"TriWen2020; GDP (pc) (log); Onset Quantitative, ≥ 25 fatalities per year",6250,-0.167,0.073,-2.287671233,"Onset Quantitative, ≥ 25 fatalities per year",GDP (pc) (log),143,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Gleditsch, K.S., Salehyan, I. and Wucherpfennig, J. 2013",International Organization,2013,International Relations,NA
TriWen2020,"TriWen2020; GDP (pc) (log); Onset Quantitative, ≥ 25 fatalities per year",6251,-0.171,0.072,-2.375,"Onset Quantitative, ≥ 25 fatalities per year",GDP (pc) (log),143,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Gleditsch, K.S., Salehyan, I. and Wucherpfennig, J. 2013",International Organization,2013,International Relations,NA
TriWen2020,"TriWen2020; GDP (pc) (log); Onset Quantitative, ≥ 25 fatalities per year",6252,-0.167,0.073,-2.287671233,"Onset Quantitative, ≥ 25 fatalities per year",GDP (pc) (log),143,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Gleditsch, K.S., Salehyan, I. and Wucherpfennig, J. 2013",International Organization,2013,International Relations,NA
TriWen2020,"TriWen2020; GDP (pc) (log); Onset Quantitative, ≥ 25 fatalities per year",6253,-0.178,0.073,-2.438356164,"Onset Quantitative, ≥ 25 fatalities per year",GDP (pc) (log),143,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Gleditsch, K.S., Salehyan, I. and Wucherpfennig, J. 2013",International Organization,2013,International Relations,NA
TriWen2020,"TriWen2020; Peace duration; Onset Quantitative, ≥ 25 fatalities per year",6254,-0.267,0.064,-4.171875,"Onset Quantitative, ≥ 25 fatalities per year",Peace duration,81,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Peace duration; Onset Quantitative, ≥ 25 fatalities per year",6255,-0.263,0.063,-4.174603175,"Onset Quantitative, ≥ 25 fatalities per year",Peace duration,81,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Peace duration; Onset Quantitative, ≥ 25 fatalities per year",6256,-0.261,0.063,-4.142857143,"Onset Quantitative, ≥ 25 fatalities per year",Peace duration,81,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Peace duration; Onset Quantitative, ≥ 25 fatalities per year",6257,-0.269,0.061,-4.409836066,"Onset Quantitative, ≥ 25 fatalities per year",Peace duration,81,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Peace duration; Onset Quantitative, ≥ 25 fatalities per year",6258,-0.057,0.032,-1.78125,"Onset Quantitative, ≥ 25 fatalities per year",Peace duration,81,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Peace duration; Onset Quantitative, ≥ 25 fatalities per year",6259,-0.058,0.03,-1.933333333,"Onset Quantitative, ≥ 25 fatalities per year",Peace duration,81,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Previous conflict (existence) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6260,1.161,0.271,4.284132841328413,"Onset Quantitative, ≥ 25 fatalities per year",Previous conflict (existence) (dummy),31,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Previous conflict (existence) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6261,0.979,0.294,3.3299319727891157,"Onset Quantitative, ≥ 25 fatalities per year",Previous conflict (existence) (dummy),31,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Previous conflict (existence) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6262,1.007,0.292,3.448630136986301,"Onset Quantitative, ≥ 25 fatalities per year",Previous conflict (existence) (dummy),31,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Previous conflict (existence) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6263,0.997,0.297,3.356902356902357,"Onset Quantitative, ≥ 25 fatalities per year",Previous conflict (existence) (dummy),31,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Simultaneous conflict (other conflict in same country) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6264,0.675,0.259,2.606177606177606,"Onset Quantitative, ≥ 25 fatalities per year",Simultaneous conflict (other conflict in same country) (dummy),26,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Simultaneous conflict (other conflict in same country) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6265,0.704,0.239,2.9456066945606696,"Onset Quantitative, ≥ 25 fatalities per year",Simultaneous conflict (other conflict in same country) (dummy),26,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Simultaneous conflict (other conflict in same country) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6266,0.67,0.235,2.8510638297872344,"Onset Quantitative, ≥ 25 fatalities per year",Simultaneous conflict (other conflict in same country) (dummy),26,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Simultaneous conflict (other conflict in same country) (dummy); Onset Quantitative, ≥ 25 fatalities per year",6267,0.675,0.227,2.9735682819383262,"Onset Quantitative, ≥ 25 fatalities per year",Simultaneous conflict (other conflict in same country) (dummy),26,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic fragmentation; Onset Quantitative, ≥ 25 fatalities per year",6268,-0.904,0.549,-1.646630237,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic fragmentation,60,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic fragmentation; Onset Quantitative, ≥ 25 fatalities per year",6269,-0.769,0.441,-1.743764172,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic fragmentation,60,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Population size (log); Onset Quantitative, ≥ 25 fatalities per year",6270,0.237,0.08,2.9625,"Onset Quantitative, ≥ 25 fatalities per year",Population size (log),136,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Population size (log); Onset Quantitative, ≥ 25 fatalities per year",6271,0.204,0.088,2.3181818181818183,"Onset Quantitative, ≥ 25 fatalities per year",Population size (log),136,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Population size (log); Onset Quantitative, ≥ 25 fatalities per year",6272,0.177,0.088,2.0113636363636362,"Onset Quantitative, ≥ 25 fatalities per year",Population size (log),136,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Population size (log); Onset Quantitative, ≥ 25 fatalities per year",6273,0.174,0.089,1.9550561797752808,"Onset Quantitative, ≥ 25 fatalities per year",Population size (log),136,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Population size (log); Onset Quantitative, ≥ 25 fatalities per year",6274,0.286,0.087,3.287356322,"Onset Quantitative, ≥ 25 fatalities per year",Population size (log),136,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Population size (log); Onset Quantitative, ≥ 25 fatalities per year",6275,0.315,0.091,3.4615384615384617,"Onset Quantitative, ≥ 25 fatalities per year",Population size (log),136,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size); Onset Quantitative, ≥ 25 fatalities per year",6276,0.57,1.929,0.2954898911353032,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size),38,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size); Onset Quantitative, ≥ 25 fatalities per year",6277,0.579,1.975,0.29316455696202526,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size),38,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size); Onset Quantitative, ≥ 25 fatalities per year",6278,0.542,1.946,0.2785200411099692,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size),38,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size); Onset Quantitative, ≥ 25 fatalities per year",6279,0.344,1.957,0.17577925396014304,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size),38,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size); Onset Quantitative, ≥ 25 fatalities per year",6280,0.681,1.596,0.4266917293233083,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size),38,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size); Onset Quantitative, ≥ 25 fatalities per year",6281,-0.783,1.495,-0.523745819,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size),38,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size) (sq); Onset Quantitative, ≥ 25 fatalities per year",6282,-2.117,3.07,-0.689576547,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size) (sq),15,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size) (sq); Onset Quantitative, ≥ 25 fatalities per year",6283,-2.135,3.144,-0.679071247,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size) (sq),15,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size) (sq); Onset Quantitative, ≥ 25 fatalities per year",6284,-2.089,3.138,-0.665710644,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size) (sq),15,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size) (sq); Onset Quantitative, ≥ 25 fatalities per year",6285,-1.848,3.127,-0.590981772,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size) (sq),15,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size) (sq); Onset Quantitative, ≥ 25 fatalities per year",6286,-1.603,1.803,-0.889073766,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size) (sq),15,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (relative size) (sq); Onset Quantitative, ≥ 25 fatalities per year",6287,-0.222,1.659,-0.133815552,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (relative size) (sq),15,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
TriWen2020,"TriWen2020; Ethnic group (size) (log); Onset Quantitative, ≥ 25 fatalities per year",6288,-0.129,0.088,-1.465909091,"Onset Quantitative, ≥ 25 fatalities per year",Ethnic group (size) (log),19,no,Causes of violent instrastate conflict,Briggs,NA,"Cederman, L.-E., Hug, S., Schädel, A. and Wucherpfennig, J. 2015",American Political Science Review,2015,International Relations,NA
